,stimulus,trial_name,task_type,correct_answer,lang,set_name,char_count,token_count,token_avg_length,sentence_count,original_dataset,average_token_per_sentence,is_question
65,"Warschau war während seiner gesamten Existenz eine multikulturelle Stadt. Laut der Volkszählung von 1901 waren von 711.988 Einwohnern 56,2% Katholiken, 35,7% Juden, 5% griechisch-orthodoxe Christen und 2,8% Protestanten. Acht Jahre später, im Jahr 1909, gab es 281.754 Juden (36,9%), 18.189 Protestanten (2,4%) und 2.818 Mariaviten (0,4%). Dies führte zum Bau von Hunderten von religiösen Kultstätten in allen Teilen der Stadt. Die meisten von ihnen wurden nach dem Warschauer Aufstand von 1944 zerstört. Nach dem Krieg rieten die neuen kommunistischen Behörden Polens vom Kirchenbau ab und nur wenige wurden wiederaufgebaut.",a_Warsaw_2,NR,,DE,mturk_DE_v04,625,113,4.752212389380531,6,XQuAD,18.833333333333332,False
66,Wann wurden die meisten religiösen Kultstätten in Warschau zerstört?,a_Warsaw_2_qa_4,NR,1944,DE,mturk_DE_v04,68,10,6.0,1,XQuAD,10.0,True
67,"Die Broncos besiegten die Pittsburgh Steelers in der Divisional Round, 23-16, indem sie in den letzten drei Minuten des Spiels 11 Punkte erzielten. Sie schlugen daraufhin im AFC-Championship-Spiel den verteidigenden Super Bowl XLIX-Champion, die New England Patriots, 20-18, indem sie bei nur 17 Sekunden verbleibender Spielzeit New Englands Versuch, eine 2-Point Conversion zu erzielen, abfingen. Trotz Mannings Problemen mit Interceptions während der Saison verfehlte er in den beiden Playoff-Spielen keine einzige.",a_SuperBowl50_1,IS,,DE,mturk_DE_v04,517,85,5.258823529411765,3,XQuAD,28.333333333333332,False
68,Wen schlugen die Broncos in der Divisional Round?,q_after_a_SuperBowl50_1_qa_10,IS,die Pittsburgh Steelers,DE,mturk_DE_v04,49,9,4.666666666666667,1,XQuAD,9.0,True
69,"Kenia steht auf Transparency Internationals Korruptionswahrnehmungsindex (CPI), einem Maßstab, welcher die Verbreitung von Korruption im öffentlichen Sektor in verschiedenen Ländern zu messen versucht, weit unten. 2012 stand das Land auf Platz 139 von insgesamt 176 Ländern im CPI, mit einer Punktzahl von 27/100. Aber es gibt verschiedene ziemlich bedeutsame Entwicklungen bezüglich der Korruptionseindämmung von der kenianischen Regierung, zum Beispiel die Einrichtung einer neuen, unabhängigen Kommission für Ethik und Korruptionsbekämpfung (EACC).",a_Kenya_0,IS,,DE,mturk_DE_v04,551,84,5.738095238095238,2,XQuAD,42.0,False
70,Was misst der CPI-Maßstab?,q_after_a_Kenya_0_qa_1,IS,Korruption im öffentlichen Sektor,DE,mturk_DE_v04,26,5,4.6,1,XQuAD,5.0,True
71,"Peyton Manning wurde zum ersten Quarterback, der zwei verschiedene Teams zu mehreren Super Bowls führte. Mit 39 Jahren ist er zudem auch der älteste Quarterback, der je in einem Super Bowl spielte. Vor Manning wurde der Rekord von John Elway gehalten, der im Alter von 38 Jahren die Broncos zum Sieg beim Super Bowl XXXIII führte und derzeit Denvers Executive Vice President of Football Operations und General Manager ist.",a_SuperBowl50_2,IS,,DE,mturk_DE_v04,422,75,4.72,3,XQuAD,25.0,False
72,"Wie alt war Peyton Manning, als er im Super Bowl 50 spielte?",q_after_a_SuperBowl50_2_qa_0,IS,39,DE,mturk_DE_v04,60,14,3.5,1,XQuAD,14.0,True
73,"Obwohl die Kolben-Dampfmaschine nicht mehr flächendeckend kommerziell genutzt wird, erforschen oder nutzen mehrere Unternehmen das Potential dieses Motors als Alternative zu Verbrennungsmotoren. Die Firma Energiprojekt AB in Schweden hat bei der Nutzung moderner Materialien zur Nutzung der Dampfenergie Fortschritte gemacht. Der Wirkungsgrad der Dampfmaschine von Energiprojekt erreicht 27-30 % bei Hochdruck-Motoren. Es handelt sich um einen 5-Zylinder-Zweitaktmotor (kein Verbundmotor) mit Heißdampf, der ca. 4 kg (8.8 lb.) Dampf pro kWh verbraucht.[nicht in angegebener Quelle enthalten]",a_Steamengine_3,IS,,DE,mturk_DE_v04,591,88,5.875,5,XQuAD,17.6,False
74,Wo ist Energiprojekt AB ansässig?,q_after_a_Steamengine_3_qa_1,IS,Schweden,DE,mturk_DE_v04,33,6,4.833333333333333,1,XQuAD,6.0,True
75,"Die zum Aufkochen des Wassers und zur Bereitstellung des Dampfes benötigte Hitze kann verschiedenen Ursprungs sein, meistens stammt sie aus der Verfeuerung brennbarer Materialien mit entsprechender Luftzufuhr in einem geschlossenen Raum (wahlweise Brennkammer oder Feuerkammer genannt). In manchen Fällen ist die Wärmequelle ein Atomreaktor, Erdwärme, Solarenergie oder Abwärme von einem Verbrennungsmotor oder einem Industrieprozess. Im Fall von Modell- oder Spielzeugdampfmaschinen kann die Wärmequelle ein elektrisches Heizelement sein.",a_Steamengine_0,IS,,DE,mturk_DE_v04,539,75,6.306666666666667,3,XQuAD,25.0,False
76,"Abgesehen von Feuerkammer, welchen anderen Namen gibt für den Raum, in dem brennbares Material im Motor verfeuert wird?",q_after_a_Steamengine_0_qa_1,IS,Brennkammer,DE,mturk_DE_v04,119,21,4.857142857142857,1,XQuAD,21.0,True
77,"Die Vereinbarungen enthalten feste jährliche Sendegebühren in Höhe von 30 Mio. GBP für die Kanäle, wobei beide Kanalanbieter zusätzliche Zahlungen mit Obergrenzen sichern konnten, wenn ihre Kanäle bestimmte leistungsbezogene Ziele erfüllen. Derzeit gibt es keine Angaben dazu, ob die neue Vereinbarung die zusätzlichen Video-On-Demand- und High-Definition-Inhalte umfasst, die zuvor von BSkyB angeboten wurden. Im Rahmen des Abkommens einigten sich BSkyB und Virgin Media darauf, alle Verfahren gegeneinander vor dem Obersten Gerichtshof in Bezug auf das Angebot der jeweiligen Basiskanäle einzustellen.",a_SkyUnitedKingdom_4,NR,,DE,mturk_DE_v05,603,88,5.954545454545454,3,XQuAD,29.333333333333332,False
78,Worum ging es in den Gerichtsverfahren?,a_SkyUnitedKingdom_4_qa_4,NR,Basiskanäle,DE,mturk_DE_v05,39,7,4.857142857142857,1,XQuAD,7.0,True
79,In den Jahren nach diesen Gerüchten gewannen weder Tesla noch Edison den Nobelpreis (obwohl Edison 1915 eine von 38 möglichen Nominierungen erhielt und Tesla 1937 eine von 38 möglichen Nominierungen).,a_NikolaTesla_3,NR,,DE,mturk_DE_v05,200,33,5.181818181818182,1,XQuAD,33.0,False
80,Wie viele mögliche Nominierungen für den Preis gab es 1915?,a_NikolaTesla_3_qa_0,NR,38,DE,mturk_DE_v05,59,11,4.545454545454546,1,XQuAD,11.0,True
81,"Im Hinduismus werden spirituelle Lehrer/innen Guru genannt und in vielen Traditionen des Hinduismus - insbesondere in den im Westen verbreiteten - liegt ein extrem großer Schwerpunkt auf der spirituellen Betreuung, in dessen Rahmen Gurus oft ein großes Maß an Kontrolle über das Leben ihrer Schüler/innen ausüben.",a_Teacher_3,NR,,DE,mturk_DE_v05,313,52,5.153846153846154,1,XQuAD,52.0,False
82,Wen kontrollieren Gurus?,a_Teacher_3_qa_2,NR,ihrer Schüler/innen,DE,mturk_DE_v05,24,4,5.5,1,XQuAD,4.0,True
83,"Durch Fresno verläuft die California State Route 99. Sie ist die wichtigste Nord-Süd-Autobahn, die die großen Ballungszentren des California Central Valley verbindet. Die State Route 168, der Sierra Freeway, führt nach Osten in die Stadt Clovis und nach Huntington Lake. Die State Route 41 (Yosemite Freeway/Eisenhower Freeway) führt von Atascadero im Süden nach Fresno und verläuft dann nach Norden nach Yosemite. Die State Route 180 (Kings Canyon Freeway) beginnt im Westen, führt über Mendota und endet im Kings Canyon Nationalpark in Richtung Reedley.",a_FresnoCalifornia_3,NR,,DE,mturk_DE_v05,555,97,4.876288659793815,4,XQuAD,24.25,False
84,Aus welcher Richtung verläuft die State Route 180 über Mendota?,a_FresnoCalifornia_3_qa_3,NR,Westen,DE,mturk_DE_v05,63,11,4.909090909090909,1,XQuAD,11.0,True
85,"Wo ist die relevante Querschnittsfläche für das Volumen, für das der Spannungstensor berechnet wird. Dieser Formalismus beinhaltet Druckkräfte, die mit Kräften verbunden sind, die normal zur Querschnittsfläche wirken (die Matrixdiagonalen des Tensors), sowie Scherkräfte, die mit Kräften verbunden sind, die parallel zur Querschnittsfläche wirken (die nicht-diagonalen Elemente). Der Spannungstensor berücksichtigt Kräfte, die alle Dehnungen (Verformungen) einschließlich der Zugbelastungen und Kompressionen verursachen.:133–134:38-1–38-11",a_Force_4,IS,,DE,mturk_DE_v05,540,80,6.0,3,XQuAD,26.666666666666668,False
86,Was beinhaltet Druckkräfte bei der Berechnung der Fläche im Volumen?,q_after_a_Force_4_qa_3,IS,Formalismus,DE,mturk_DE_v05,68,11,5.363636363636363,1,XQuAD,11.0,True
87,"Umweltschützer zeigen sich besorgt über den Verlust der Biodiversität, die sich aus der Zerstörung des Waldes ergeben wird, und auch über die Freisetzung des in der Vegetation enthaltenen Kohlenstoffs, der die globale Erwärmung beschleunigen könnte. Die immergrünen Wälder des Amazonasgebietes machen etwa 10% der weltweiten terrestrischen Primärproduktion und 10% der Kohlenstoffspeicher der Ökosysteme aus - dies entspricht einer Menge von 1,1 × 1011 Tonnen Kohlenstoff. Schätzungen zufolge haben die Wälder des Amazonas zwischen 1975 und 1996 0,62 ± 0,37 Tonnen Kohlenstoff pro Hektar und Jahr angesammelt.",a_Amazonrainforest_3,IS,,DE,mturk_DE_v05,609,94,5.574468085106383,3,XQuAD,31.333333333333332,False
88,Was wird laut Befürchtungen der Umweltschützer im Amazonaswald verloren gehen?,q_after_a_Amazonrainforest_3_qa_0,IS,Biodiversität,DE,mturk_DE_v05,78,11,6.2727272727272725,1,XQuAD,11.0,True
89,"Manche der ältesten Schulen in Südafrika sind kirchliche Privatschulen, die von Missionaren im frühen neunzehnten Jahrhundert gegründet wurden. Seitdem ist der Privatsektor stetig gewachsen. Nach Abschaffung der Apartheid haben sich die Gesetze, die private Bildung in Südafrika regeln, drastisch geändert. Der South African Schools Act von 1996 erkannte zwei Schulkategorien an: „öffentliche“ (staatlich kontrollierte) und „unabhängige“ (welche traditionelle private Schulen, die unter privater Verwaltung stehen, beinhalten[Erklärung nötig].)",a_Privateschool_2,IS,,DE,mturk_DE_v05,544,88,5.431818181818182,4,XQuAD,22.0,False
90,In welchem Jahrhundert gründeten Missionare namhafte kirchliche Schulen in Südafrika?,q_after_a_Privateschool_2_qa_4,IS,neunzehnten,DE,mturk_DE_v05,85,11,6.909090909090909,1,XQuAD,11.0,True
91,"In der Nähe, in Ogród Saski (Sächsischer Garten), war das Sommertheater von 1870 bis 1939 in Betrieb. In der Zwischenkriegszeit umfasste der Theaterkomplex auch das Momus, Warschaus erstes literarisches Kabarett, und Leon Schillers Musiktheater Melodram. Das Wojciech Bogusławski Theater (1922-26) war das beste Beispiel für „Polnisches Monumentaltheater“. Ab Mitte der 1930er Jahre beherbergte das Gebäude des Teatr Wielki auch das Upati Institut für darstellende Kunst - die erste staatliche Akademie für Schauspielkunst mit einer Schauspielabteilung und einer Abteilung für Bühnenleitung.",a_Warsaw_0,IS,,DE,mturk_DE_v05,591,96,5.333333333333333,4,XQuAD,24.0,False
92,Welches Theater war das beste Beispiel für „Polnisches Monumentaltheater“?,q_after_a_Warsaw_0_qa_4,IS,Das Wojciech Bogusławski Theater,DE,mturk_DE_v05,74,12,5.5,1,XQuAD,12.0,True
93,"Zwischen 1402 und 1405 eroberte die Expedition unter der Führung des normannischen Adligen Jean de Béthencourt und dem Poitevin Gadifer de la Salle die Kanarischen Inseln Lanzarote, Fuerteventura und El Hierro vor der Atlantikküste von Afrika. Ihre Truppen wurden in der Normandie und der Gascogne versammelt und später durch kastilische Kolonisten aufgestockt.",a_Normans_4,IS,,DE,mturk_DE_v05,361,55,5.636363636363637,2,XQuAD,27.5,False
94,Vor der Küste welches Kontinents liegen die Kanarischen Inseln?,q_after_a_Normans_4_qa_0,IS,Afrika,DE,mturk_DE_v05,63,10,5.5,1,XQuAD,10.0,True
95,"In competitive sports, doping is the use of banned performance-enhancing drugs by athletic competitors. The term doping is widely used by organizations which regulate sporting competitions. The use of drugs to enhance performance is largely considered unethical, and is therefore prohibited by most international sports organizations, including the International Olympic Committee. Furthermore, athletes who take explicit measures to evade detection exacerbate the ethical violation with overt deception and cheating. Despite its prevalence in the headlines recently, doping is not a new phenomenon; in fact, it is as old as sport itself. From the use of substances in ancient chariot races to more recent controversies in baseball and cycling, popular views among athletes have varied widely over the years. In recent decades, authorities and sporting organizations have tried to strictly regulate the use of drugs in sport. The primary reasons for this ban are the health risks of performance-enhancing drugs, the equality of opportunity for athletes, and the positive example to the public set by drug-free sport. Anti-doping authorities have repeatedly emphasized that using performance-enhancing drugs goes against the 'spirit of sport'.",meco_para_3,NR,,EN,mturk_EN_v01,1242,213,4.985915492957746,9,MECO,23.666666666666668,False
96,Can doping have adverse health effects?,meco_para_3_qa_0,NR,True,EN,mturk_EN_v01,39,7,4.857142857142857,1,MECO,7.0,True
97,"A further type of committee is normally set up to scrutinise private bills submitted to the Scottish Parliament by an outside party or promoter who is not a member of the Scottish Parliament or Scottish Government. Private bills normally relate to large-scale development projects such as infrastructure projects that require the use of land or property. Private Bill Committees have been set up to consider legislation on issues such as the development of the Edinburgh Tram Network, the Glasgow Airport Rail Link, the Airdrie-Bathgate Rail Link and extensions to the National Gallery of Scotland.",a_ScottishParliament_2,NR,,EN,mturk_EN_v01,598,103,4.902912621359223,3,XQuAD,34.333333333333336,False
98,What is set up to scrutinize private bills submitted by party outsiders?,a_ScottishParliament_2_qa_0,NR,committee,EN,mturk_EN_v01,72,13,4.6923076923076925,1,XQuAD,13.0,True
99,"As northwest Europe slowly began to warm up from 22,000 years ago onward, frozen subsoil and expanded alpine glaciers began to thaw and fall-winter snow covers melted in spring. Much of the discharge was routed to the Rhine and its downstream extension. Rapid warming and changes of vegetation, to open forest, began about 13,000 BP. By 9000 BP, Europe was fully forested. With globally shrinking ice-cover, ocean water levels rose and the English Channel and North Sea re-inundated. Meltwater, adding to the ocean and land subsidence, drowned the former coasts of Europe transgressionally.",a_Rhine_3,NR,,EN,mturk_EN_v01,590,112,4.446428571428571,6,XQuAD,18.666666666666668,False
100,When did Europe slowly begin to warm up from the last Ice Age?,a_Rhine_3_qa_0,NR,"22,000 years ago",EN,mturk_EN_v01,62,14,3.5714285714285716,1,XQuAD,14.0,True
101,"Fresno is served by State Route 99, the main north/south freeway that connects the major population centers of the California Central Valley. State Route 168, the Sierra Freeway, heads east to the city of Clovis and Huntington Lake. State Route 41 (Yosemite Freeway/Eisenhower Freeway) comes into Fresno from Atascadero in the south, and then heads north to Yosemite. State Route 180 (Kings Canyon Freeway) comes from the west via Mendota, and from the east in Kings Canyon National Park going towards the city of Reedley.",a_FresnoCalifornia_3,NR,,EN,mturk_EN_v01,522,102,4.294117647058823,4,XQuAD,25.5,False
102,What is another name for the Yosemite Freeway?,a_FresnoCalifornia_3_qa_2,NR,State Route 41,EN,mturk_EN_v01,46,9,4.333333333333333,1,XQuAD,9.0,True
103,"Published at a time of rising demand for German-language publications, Luther's version quickly became a popular and influential Bible translation. As such, it made a significant contribution to the evolution of the German language and literature. Furnished with notes and prefaces by Luther, and with woodcuts by Lucas Cranach that contained anti-papal imagery, it played a major role in the spread of Luther's doctrine throughout Germany. The Luther Bible influenced other vernacular translations, such as William Tyndale's English Bible (1525 forward), a precursor of the King James Bible.",a_MartinLuther_2,NR,,EN,mturk_EN_v01,592,107,4.719626168224299,4,XQuAD,26.75,False
104,At the time of Martin Luther what was in demand?,a_MartinLuther_2_qa_0,NR,German-language publications,EN,mturk_EN_v01,48,11,3.5454545454545454,1,XQuAD,11.0,True
105,"In 2010 the Amazon rainforest experienced another severe drought, in some ways more extreme than the 2005 drought. The affected region was approximate 1,160,000 square miles (3,000,000 km2) of rainforest, compared to 734,000 square miles (1,900,000 km2) in 2005. The 2010 drought had three epicenters where vegetation died off, whereas in 2005 the drought was focused on the southwestern part. The findings were published in the journal Science. In a typical year the Amazon absorbs 1.5 gigatons of carbon dioxide; during 2005 instead 5 gigatons were released and in 2010 8 gigatons were released.",a_Amazonrainforest_4,IS,,EN,mturk_EN_v01,597,107,4.710280373831775,5,XQuAD,21.4,False
106,How many square miles large was the region impacted by the 2010 drought?,q_after_a_Amazonrainforest_4_qa_1,IS,"1,160,000",EN,mturk_EN_v01,72,14,4.285714285714286,1,XQuAD,14.0,True
107,"Chloroplasts have their own DNA, often abbreviated as ctDNA, or cpDNA. It is also known as the plastome. Its existence was first proved in 1962, and first sequenced in 1986—when two Japanese research teams sequenced the chloroplast DNA of liverwort and tobacco. Since then, hundreds of chloroplast DNAs from various species have been sequenced, but they're mostly those of land plants and green algae—glaucophytes, red algae, and other algal groups are extremely underrepresented, potentially introducing some bias in views of ""typical"" chloroplast DNA structure and content.",a_Chloroplast_2,IS,,EN,mturk_EN_v01,575,105,4.666666666666667,4,XQuAD,26.25,False
108,What is chloroplast DNA abbreviated as?,q_after_a_Chloroplast_2_qa_0,IS,"ctDNA, or cpDNA",EN,mturk_EN_v01,39,7,4.857142857142857,1,XQuAD,7.0,True
109,"After leaving Edison's company Tesla partnered with two businessmen in 1886, Robert Lane and Benjamin Vail, who agreed to finance an electric lighting company in Tesla's name, Tesla Electric Light & Manufacturing. The company installed electrical arc light based illumination systems designed by Tesla and also had designs for dynamo electric machine commutators, the first patents issued to Tesla in the US.",a_NikolaTesla_1,IS,,EN,mturk_EN_v01,408,70,4.957142857142857,2,XQuAD,35.0,False
110,What did lane and vail finance?,q_after_a_NikolaTesla_1_qa_1,IS,Tesla Electric Light & Manufacturing,EN,mturk_EN_v01,31,7,3.7142857142857144,1,XQuAD,7.0,True
